"OUName","CanonicalName","UserCount"
"CCC01","us.saas/Shared Companies/WIL1008/CCC01","0"
"CFE01","us.saas/Shared Companies/WIL1008/CFE01","0"
"BDS01","us.saas/Shared Companies/WIL1008/BDS01","0"
"CG001","us.saas/Shared Companies/WIL1008/CG001","0"
"CHL01","us.saas/Shared Companies/WIL1008/CHL01","0"
"CIE01","us.saas/Shared Companies/WIL1008/CIE01","0"
"ESS01","us.saas/Shared Companies/WIL1008/ESS01","0"
"FCT01","us.saas/Shared Companies/WIL1008/FCT01","0"
"FDN01","us.saas/Shared Companies/WIL1008/FDN01","0"
"FIN01","us.saas/Shared Companies/WIL1008/FIN01","0"
"GPU01","us.saas/Shared Companies/WIL1008/GPU01","0"
"GSC01","us.saas/Shared Companies/WIL1008/GSC01","0"
"HJA01","us.saas/Shared Companies/WIL1008/HJA01","0"
"HVA01","us.saas/Shared Companies/WIL1008/HVA01","0"
"ITH01","us.saas/Shared Companies/WIL1008/ITH01","0"
"JFN01","us.saas/Shared Companies/WIL1008/JFN01","0"
"LFC01","us.saas/Shared Companies/WIL1008/LFC01","0"
"MGL01","us.saas/Shared Companies/WIL1008/MGL01","0"
"NJE01","us.saas/Shared Companies/WIL1008/NJE01","0"
"NYO01","us.saas/Shared Companies/WIL1008/NYO01","0"
"NYS01","us.saas/Shared Companies/WIL1008/NYS01","0"
"OIL01","us.saas/Shared Companies/WIL1008/OIL01","0"
"PEC01","us.saas/Shared Companies/WIL1008/PEC01","0"
"PHE01","us.saas/Shared Companies/WIL1008/PHE01","0"
"PIC01","us.saas/Shared Companies/WIL1008/PIC01","0"
"FAC01","us.saas/Shared Companies/WIL1008/FAC01","0"
"RMA01","us.saas/Shared Companies/WIL1008/RMA01","0"
"RUF01","us.saas/Shared Companies/WIL1008/RUF01","0"
"SCR01","us.saas/Shared Companies/WIL1008/SCR01","0"
"STI01","us.saas/Shared Companies/WIL1008/STI01","0"
"SUBE","us.saas/Shared Companies/WIL1008/SUBE","0"
"TFE01","us.saas/Shared Companies/WIL1008/TFE01","0"
"TIR01","us.saas/Shared Companies/WIL1008/TIR01","0"
"TNS01","us.saas/Shared Companies/WIL1008/TNS01","0"
"VA001","us.saas/Shared Companies/WIL1008/VA001","0"
"ZZS01","us.saas/Shared Companies/WIL1008/ZZS01","0"
"ACB01","us.saas/Shared Companies/WIL1008/ACB01","0"
"ALC01","us.saas/Shared Companies/WIL1008/ALC01","0"
"AMM01","us.saas/Shared Companies/WIL1008/AMM01","0"
"BBR01","us.saas/Shared Companies/WIL1008/BBR01","0"
"BCU01","us.saas/Shared Companies/WIL1008/BCU01","0"
"BIN01","us.saas/Shared Companies/WIL1008/BIN01","0"
"CB001","us.saas/Shared Companies/WIL1008/CB001","0"
"CES01","us.saas/Shared Companies/WIL1008/CES01","0"
"AMX01","us.saas/Shared Companies/WIL1008/AMX01","0"
"CHA01","us.saas/Shared Companies/WIL1008/CHA01","0"
"CHS01","us.saas/Shared Companies/WIL1008/CHS01","0"
"CI001","us.saas/Shared Companies/WIL1008/CI001","0"
"COS01","us.saas/Shared Companies/WIL1008/COS01","0"
"CUL01","us.saas/Shared Companies/WIL1008/CUL01","0"
"DCD01","us.saas/Shared Companies/WIL1008/DCD01","0"
"DL001","us.saas/Shared Companies/WIL1008/DL001","0"
"EMC01","us.saas/Shared Companies/WIL1008/EMC01","0"
"EOL01","us.saas/Shared Companies/WIL1008/EOL01","0"
"EPI01","us.saas/Shared Companies/WIL1008/EPI01","0"
"ESM01","us.saas/Shared Companies/WIL1008/ESM01","0"
"EVI01","us.saas/Shared Companies/WIL1008/EVI01","0"
"FAS01","us.saas/Shared Companies/WIL1008/FAS01","0"
"FOL01","us.saas/Shared Companies/WIL1008/FOL01","0"
"GP001","us.saas/Shared Companies/WIL1008/GP001","0"
"INV01","us.saas/Shared Companies/WIL1008/INV01","0"
"IST01","us.saas/Shared Companies/WIL1008/IST01","0"
"JPI01","us.saas/Shared Companies/WIL1008/JPI01","0"
"KCP01","us.saas/Shared Companies/WIL1008/KCP01","0"
"KD001","us.saas/Shared Companies/WIL1008/KD001","0"
"MC001","us.saas/Shared Companies/WIL1008/MC001","0"
"MED01","us.saas/Shared Companies/WIL1008/MED01","0"
"MEI01","us.saas/Shared Companies/WIL1008/MEI01","0"
"MTE01","us.saas/Shared Companies/WIL1008/MTE01","0"
"MWD01","us.saas/Shared Companies/WIL1008/MWD01","0"
"NJA01","us.saas/Shared Companies/WIL1008/NJA01","0"
"NLL01","us.saas/Shared Companies/WIL1008/NLL01","0"
"PBM01","us.saas/Shared Companies/WIL1008/PBM01","0"
"PDI01","us.saas/Shared Companies/WIL1008/PDI01","0"
"PRC01","us.saas/Shared Companies/WIL1008/PRC01","0"
"PT001","us.saas/Shared Companies/WIL1008/PT001","0"
"RF001","us.saas/Shared Companies/WIL1008/RF001","0"
"RHA01","us.saas/Shared Companies/WIL1008/RHA01","0"
"RHC01","us.saas/Shared Companies/WIL1008/RHC01","0"
"RJN01","us.saas/Shared Companies/WIL1008/RJN01","0"
"RSC01","us.saas/Shared Companies/WIL1008/RSC01","0"
"PTS01","us.saas/Shared Companies/WIL1008/PTS01","0"
"MG001","us.saas/Shared Companies/WIL1008/MG001","0"
"YEC01","us.saas/Shared Companies/WIL1008/YEC01","0"
"EAS01","us.saas/Shared Companies/WIL1008/EAS01","0"
"SEP01","us.saas/Shared Companies/WIL1008/SEP01","0"
"CCB01","us.saas/Shared Companies/WIL1008/CCB01","0"
"ATB01","us.saas/Shared Companies/WIL1008/ATB01","0"
"HSI01","us.saas/Shared Companies/WIL1008/HSI01","0"
"GMP01","us.saas/Shared Companies/WIL1008/GMP01","0"
"DGU01","us.saas/Shared Companies/WIL1008/DGU01","0"
"MPS01","us.saas/Shared Companies/WIL1008/MPS01","0"
"JAR01","us.saas/Shared Companies/WIL1008/JAR01","0"
"AOD01","us.saas/Shared Companies/WIL1008/AOD01","0"
"SER01","us.saas/Shared Companies/WIL1008/SER01","0"
"AMN01","us.saas/Shared Companies/WIL1008/AMN01","0"
"TWS01","us.saas/Shared Companies/WIL1008/TWS01","0"
"STE01","us.saas/Shared Companies/WIL1008/STE01","0"
"MHM01","us.saas/Shared Companies/WIL1008/MHM01","0"
"WAS01","us.saas/Shared Companies/WIL1008/WAS01","0"
"ACI01","us.saas/Shared Companies/WIL1008/ACI01","0"
"DCM01","us.saas/Shared Companies/WIL1008/DCM01","0"
"DVF01","us.saas/Shared Companies/WIL1008/DVF01","0"
"ATI01","us.saas/Shared Companies/WIL1008/ATI01","0"
"CBI01","us.saas/Shared Companies/WIL1008/CBI01","0"
"GLD01","us.saas/Shared Companies/WIL1008/GLD01","0"
"ADC01","us.saas/Shared Companies/WIL1008/ADC01","0"
"THS01","us.saas/Shared Companies/WIL1008/THS01","0"
"LMC01","us.saas/Shared Companies/WIL1008/LMC01","0"
"PCA01","us.saas/Shared Companies/WIL1008/PCA01","0"
"SCE01","us.saas/Shared Companies/WIL1008/SCE01","0"
"SCN01","us.saas/Shared Companies/WIL1008/SCN01","0"
"SE001","us.saas/Shared Companies/WIL1008/SE001","0"
"LVC01","us.saas/Shared Companies/WIL1008/LVC01","0"
"CSF01","us.saas/Shared Companies/WIL1008/CSF01","0"
"GH001","us.saas/Shared Companies/WIL1008/GH001","0"
"PIA01","us.saas/Shared Companies/WIL1008/PIA01","0"
"PRE01","us.saas/Shared Companies/WIL1008/PRE01","0"
"NCL01","us.saas/Shared Companies/WIL1008/NCL01","0"
"CCT01","us.saas/Shared Companies/WIL1008/CCT01","0"
"DPL01","us.saas/Shared Companies/WIL1008/DPL01","0"
"PCM01","us.saas/Shared Companies/WIL1008/PCM01","0"
"CAF01","us.saas/Shared Companies/WIL1008/CAF01","0"
"FGS01","us.saas/Shared Companies/WIL1008/FGS01","0"
"TAN01","us.saas/Shared Companies/WIL1008/TAN01","0"
"CPT01","us.saas/Shared Companies/WIL1008/CPT01","0"
"EHL01","us.saas/Shared Companies/WIL1008/EHL01","0"
"BFP01","us.saas/Shared Companies/WIL1008/BFP01","0"
"ACN01","us.saas/Shared Companies/WIL1008/ACN01","0"
"DAI01","us.saas/Shared Companies/WIL1008/DAI01","0"
"POF01","us.saas/Shared Companies/WIL1008/POF01","0"
"NML01","us.saas/Shared Companies/WIL1008/NML01","0"
"JRM01","us.saas/Shared Companies/WIL1008/JRM01","0"
"BCN01","us.saas/Shared Companies/WIL1008/BCN01","0"
"GCI01","us.saas/Shared Companies/WIL1008/GCI01","0"
"MON01","us.saas/Shared Companies/WIL1008/MON01","0"
"TIC01","us.saas/Shared Companies/WIL1008/TIC01","0"
"FCN01","us.saas/Shared Companies/WIL1008/FCN01","0"
"ER001","us.saas/Shared Companies/WIL1008/ER001","0"
"LV001","us.saas/Shared Companies/WIL1008/LV001","0"
"HBI01","us.saas/Shared Companies/WIL1008/HBI01","0"
"EZC01","us.saas/Shared Companies/WIL1008/EZC01","0"
"PCN01","us.saas/Shared Companies/WIL1008/PCN01","0"
"GPA01","us.saas/Shared Companies/WIL1008/GPA01","0"
"ES001","us.saas/Shared Companies/WIL1008/ES001","0"
"FTL01","us.saas/Shared Companies/WIL1008/FTL01","0"
"SRE01","us.saas/Shared Companies/WIL1008/SRE01","0"
"TRK01","us.saas/Shared Companies/WIL1008/TRK01","0"
"AFC01","us.saas/Shared Companies/WIL1008/AFC01","0"
"BPI01","us.saas/Shared Companies/WIL1008/BPI01","0"
"USG","us.saas/Shared Companies/WIL1008/USG","0"
"ACE01","us.saas/Shared Companies/WIL1008/ACE01","0"
"AOR01","us.saas/Shared Companies/WIL1008/AOR01","0"
"BRG01","us.saas/Shared Companies/WIL1008/BRG01","0"
"BSR01","us.saas/Shared Companies/WIL1008/BSR01","0"
"CCN01","us.saas/Shared Companies/WIL1008/CCN01","0"
"DCI01","us.saas/Shared Companies/WIL1008/DCI01","0"
"EER01","us.saas/Shared Companies/WIL1008/EER01","0"
"ESE01","us.saas/Shared Companies/WIL1008/ESE01","0"
"ESH01","us.saas/Shared Companies/WIL1008/ESH01","0"
"FSF01","us.saas/Shared Companies/WIL1008/FSF01","0"
"HCA01","us.saas/Shared Companies/WIL1008/HCA01","0"
"HLC01","us.saas/Shared Companies/WIL1008/HLC01","0"
"ERN01","us.saas/Shared Companies/WIL1008/ERN01","0"
"MCA01","us.saas/Shared Companies/WIL1008/MCA01","0"
"MER01","us.saas/Shared Companies/WIL1008/MER01","0"
"MKU01","us.saas/Shared Companies/WIL1008/MKU01","0"
"MRA01","us.saas/Shared Companies/WIL1008/MRA01","0"
"NHS01","us.saas/Shared Companies/WIL1008/NHS01","0"
"OJE01","us.saas/Shared Companies/WIL1008/OJE01","0"
"PHY01","us.saas/Shared Companies/WIL1008/PHY01","0"
"RGL01","us.saas/Shared Companies/WIL1008/RGL01","0"
"JNF01","us.saas/Shared Companies/WIL1008/JNF01","0"
"SAN01","us.saas/Shared Companies/WIL1008/SAN01","0"
"SWW01","us.saas/Shared Companies/WIL1008/SWW01","0"
"TPI01","us.saas/Shared Companies/WIL1008/TPI01","0"
"WTC01","us.saas/Shared Companies/WIL1008/WTC01","0"
"ZZZ99","us.saas/Shared Companies/WIL1008/ZZZ99","0"
"ZZZS1","us.saas/Shared Companies/WIL1008/ZZZS1","0"
"BHG01","us.saas/Shared Companies/WIL1008/BHG01","0"
"HRB01","us.saas/Shared Companies/WIL1008/HRB01","0"
"KOC01","us.saas/Shared Companies/WIL1008/KOC01","0"
"TWP01","us.saas/Shared Companies/WIL1008/TWP01","0"
"XCE01","us.saas/Shared Companies/WIL1008/XCE01","0"
"ZZZC9","us.saas/Shared Companies/WIL1008/ZZZC9","0"
"ASC01","us.saas/Shared Companies/WIL1008/ASC01","0"
"ZZZQ1","us.saas/Shared Companies/WIL1008/ZZZQ1","0"
"ZZZT1","us.saas/Shared Companies/WIL1008/ZZZT1","0"
"ZZZT2","us.saas/Shared Companies/WIL1008/ZZZT2","0"
"ZZZT3","us.saas/Shared Companies/WIL1008/ZZZT3","0"
"ZIN01","us.saas/Shared Companies/WIL1008/ZIN01","0"
"USF01","us.saas/Shared Companies/WIL1008/USF01","0"
"QRC01","us.saas/Shared Companies/WIL1008/QRC01","0"
"SEN01","us.saas/Shared Companies/WIL1008/SEN01","0"
"IOL01","us.saas/Shared Companies/WIL1008/IOL01","0"
"SRC01","us.saas/Shared Companies/WIL1008/SRC01","0"
"AWD01","us.saas/Shared Companies/WIL1008/AWD01","0"
"PBA01","us.saas/Shared Companies/WIL1008/PBA01","0"
"INT01","us.saas/Shared Companies/WIL1008/INT01","0"
"AHU01","us.saas/Shared Companies/WIL1008/AHU01","0"
"TIN01","us.saas/Shared Companies/WIL1008/TIN01","0"
"BLN01","us.saas/Shared Companies/WIL1008/BLN01","0"
"MFH01","us.saas/Shared Companies/WIL1008/MFH01","0"
"ETR01","us.saas/Shared Companies/WIL1008/ETR01","0"
"KMA01","us.saas/Shared Companies/WIL1008/KMA01","0"
"ZHC01","us.saas/Shared Companies/WIL1008/ZHC01","0"
"XIN01","us.saas/Shared Companies/WIL1008/XIN01","0"
"SSM01","us.saas/Shared Companies/WIL1008/SSM01","0"
"FNC01","us.saas/Shared Companies/WIL1008/FNC01","0"
"BTR01","us.saas/Shared Companies/WIL1008/BTR01","0"
"BAM01","us.saas/Shared Companies/WIL1008/BAM01","0"
"BBC01","us.saas/Shared Companies/WIL1008/BBC01","0"
"FMM01","us.saas/Shared Companies/WIL1008/FMM01","0"
"FSM01","us.saas/Shared Companies/WIL1008/FSM01","0"
"DR001","us.saas/Shared Companies/WIL1008/DR001","0"
"CTA01","us.saas/Shared Companies/WIL1008/CTA01","0"
"UB001","us.saas/Shared Companies/WIL1008/UB001","0"
"NDH01","us.saas/Shared Companies/WIL1008/NDH01","0"
"SOC01","us.saas/Shared Companies/WIL1008/SOC01","0"
"HRG01","us.saas/Shared Companies/WIL1008/HRG01","0"
"CGA01","us.saas/Shared Companies/WIL1008/CGA01","0"
"HEA01","us.saas/Shared Companies/WIL1008/HEA01","0"
"GL001","us.saas/Shared Companies/WIL1008/GL001","0"
"SHC01","us.saas/Shared Companies/WIL1008/SHC01","0"
"GHM01","us.saas/Shared Companies/WIL1008/GHM01","0"
"ALI01","us.saas/Shared Companies/WIL1008/ALI01","0"
"ELE01","us.saas/Shared Companies/WIL1008/ELE01","0"
"MMI01","us.saas/Shared Companies/WIL1008/MMI01","0"
"EXL01","us.saas/Shared Companies/WIL1008/EXL01","0"
"CPN01","us.saas/Shared Companies/WIL1008/CPN01","0"
"FMC01","us.saas/Shared Companies/WIL1008/FMC01","0"
"GPL01","us.saas/Shared Companies/WIL1008/GPL01","0"
"HSS01","us.saas/Shared Companies/WIL1008/HSS01","0"
"SBF01","us.saas/Shared Companies/WIL1008/SBF01","0"
"SRS01","us.saas/Shared Companies/WIL1008/SRS01","0"
"SSD01","us.saas/Shared Companies/WIL1008/SSD01","0"
"STN01","us.saas/Shared Companies/WIL1008/STN01","0"
"TSF01","us.saas/Shared Companies/WIL1008/TSF01","0"
"TSO01","us.saas/Shared Companies/WIL1008/TSO01","0"
"SES01","us.saas/Shared Companies/WIL1008/SES01","0"
"VFN01","us.saas/Shared Companies/WIL1008/VFN01","0"
"VW001","us.saas/Shared Companies/WIL1008/VW001","0"
"WBJ01","us.saas/Shared Companies/WIL1008/WBJ01","0"
"WOW01","us.saas/Shared Companies/WIL1008/WOW01","0"
"XEN01","us.saas/Shared Companies/WIL1008/XEN01","0"
"YOB01","us.saas/Shared Companies/WIL1008/YOB01","0"
"ZZZ2A","us.saas/Shared Companies/WIL1008/ZZZ2A","0"
"UTU01","us.saas/Shared Companies/WIL1008/UTU01","0"
"EVE1004","us.saas/Shared Companies/EVE1004","19"
"FRE1008","us.saas/Shared Companies/FRE1008","67"
"NAT1033","us.saas/Shared Companies/NAT1033","11"
"BER1002","us.saas/Shared Companies/BER1002","55"
"MON1011","us.saas/Shared Companies/MON1011","75"
"SQU1000","us.saas/Shared Companies/SQU1000","26"
"UDES","us.saas/Access Types/AA/UDES","0"
"Infrastructure","us.saas/Ultimate Software Servers/NonEast/NZ/Infrastructure","0"
"MAT1005","us.saas/Shared Companies/MAT1005","28"
"NXS1000","us.saas/Shared Companies/NXS1000","16"
"AKE1001","us.saas/Shared Companies/AKE1001","39"
"Smart Tax Search","us.saas/Enterprise Servers/Phoenix/N0/Smart Tax Search","0"
"Corporate","us.saas/Enterprise Servers/East/Corporate","0"
"SQL","us.saas/Enterprise Servers/East/Corporate/SQL","0"
"E32","us.saas/Enterprise Servers/East/E3/Ultipro/DPM/E32","0"
"E32","us.saas/Enterprise Servers/East/E3/Ultipro/Auth/E32","0"
"Smart Tax Search","us.saas/Enterprise Servers/East/E0/Smart Tax Search","0"
"E0","us.saas/Infrastructure Servers/East/File Servers/E0","0"
"Web","us.saas/Enterprise Servers/East/E0/Smart Tax Search/Web","0"
"Web","us.saas/Enterprise Servers/Phoenix/N0/Smart Tax Search/Web","0"
"Content Specialists","us.saas/Internal Employees/Development/Content Specialists","0"
"GRI1005","us.saas/Shared Companies/GRI1005","4"
"USP1002","us.saas/Shared Companies/USP1002","7"
"COS1002","us.saas/Shared Companies/COS1002","35"
"PHI1000","us.saas/Shared Companies/PHI1000","12"
"HOM1003","us.saas/Shared Companies/HOM1003","82"
"CIT1019","us.saas/Shared Companies/CIT1019","30"
"HAR1008","us.saas/Shared Companies/HAR1008","4"
"EZ21 Environment","us.saas/Environment User Types/EZ21 Environment","0"
"RAC1000","us.saas/Shared Companies/RAC1000","19"
"PUR1002","us.saas/Shared Companies/PUR1002","16"
"E32 Environment","us.saas/Environment User Types/E32 Environment","0"
"MUT1001","us.saas/Shared Companies/MUT1001","23"
"TES1000","us.saas/Shared Companies/TES1000","29"
"SIZ1000","us.saas/Shared Companies/SIZ1000","47"
"HEA1005","us.saas/Shared Companies/HEA1005","102"
"RIN1000","us.saas/Shared Companies/RIN1000","40"
"NXEW1","us.saas/Application and Service Accounts/Interactive Service Accounts/NXEW1","5"
"EXN1","us.saas/Application and Service Accounts/Interactive Service Accounts/EXN1","6"
"EZ13","us.saas/Enterprise Servers/East/EZ/Cognos/Application/EZ13","0"
"REC1004","us.saas/Shared Companies/REC1004","10"
"EX","us.saas/Infrastructure Servers/East/Citrix/EX","0"
"WAS1001","us.saas/Shared Companies/WAS1001","33"
"EZ13 Environment","us.saas/Environment User Types/EZ13 Environment","0"
"ET","us.saas/Access Types/SQL/ET","0"
"NX","us.saas/Infrastructure Servers/Phoenix/Citrix/NX","0"
"NXEW11 Environment","us.saas/Environment WP User Types/NXEW11 Environment","0"
"EXN14 Environment","us.saas/Environment User Types/EXN14 Environment","0"
"MAR1022","us.saas/Shared Companies/MAR1022","13"
"ELE1007","us.saas/Shared Companies/ELE1007","21"
"VIR1001","us.saas/Shared Companies/VIR1001","228"
"Cloud Business Services Analyst","us.saas/Internal Employees/Cloud Business Services Analyst","0"
"HEI1002","us.saas/Shared Companies/HEI1002","38"
"TUR1002","us.saas/Shared Companies/TUR1002","55"
"CUR1000","us.saas/Shared Companies/CUR1000","14"
"DUA1000","us.saas/Shared Companies/DUA1000","9"
"TRU1000","us.saas/Shared Companies/TRU1000","28"
"EZ1D","us.saas/Enterprise Servers/East/EZ/Cognos/Application/EZ1D","0"
"EZ1D","us.saas/Enterprise Servers/East/EZ/Cognos/SQL/EZ1D","0"
"ELL1002","us.saas/Shared Companies/ELL1002","18"
"WIS1002","us.saas/Shared Companies/WIS1002","28"
"Cloud Operations Services Level II","us.saas/Internal Employees/Cloud Operations/Cloud Operations Services Level II","0"
"BLU1007","us.saas/Shared Companies/BLU1007","37"
"Cloud Time Clocks","us.saas/Internal Employees/Cloud Technology/Cloud Time Clocks","6"
"AME1070","us.saas/Shared Companies/AME1070","28"
"Solutions Custom Interface UDES","us.saas/Internal Employees/Services/Solutions Custom Interface UDES","0"
"WAL1008","us.saas/Shared Companies/WAL1008","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"EMS1001","us.saas/Shared Companies/EMS1001","17"
"GRI1000","us.saas/Shared Companies/GRI1000","56"
"CHR1003","us.saas/Shared Companies/CHR1003","29"
"COM4 Global","us.saas/Implementation Consulting Firms/COM4 Global","78"
"PS Portal","us.saas/Access Types/AA/PS Portal","0"
"MOM1001","us.saas/Shared Companies/MOM1001","15"
"CHA1014","us.saas/Shared Companies/CHA1014","44"
"App","us.saas/Enterprise Servers/East/E0/Smart Tax Search/App","0"
"CUB1000","us.saas/Shared Companies/CUB1000","21"
"NAT1034","us.saas/Shared Companies/NAT1034","46"
"JumpPoint","us.saas/Infrastructure Servers/East/Citrix/E0/JumpPoint","0"
"AX Payment Services","us.saas/Infrastructure Servers/East/Citrix/E0/JumpPoint/AX Payment Services","0"
"Hub","us.saas/Enterprise Servers/Phoenix/N0/DataWarehouse/Hub","0"
"Data Warehouse","us.saas/Enterprise Servers/East/E0/Data Warehouse","0"
"Hub","us.saas/Enterprise Servers/East/E0/Data Warehouse/Hub","0"
"Payment Services SQL Read Only All","us.saas/Internal Employees/Payment Services/Payment Services SQL Read Only All","38"
"PRE1012","us.saas/Shared Companies/PRE1012","40"
"ANS1001","us.saas/Shared Companies/ANS1001","41"
"UP0","us.saas/Ultimate Software Servers/NonEast/NZ/Infrastructure/UP0","0"
"File Servers","us.saas/Ultimate Software Servers/NonEast/NZ/Infrastructure/UP0/File Servers","0"
"Auth","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/Auth","0"
"UP0","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/Auth/UP0","0"
"Citrix","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/Citrix","0"
"UP0","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/Citrix/UP0","0"
"DPM","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/DPM","0"
"UP0","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/DPM/UP0","0"
"Site","us.saas/Ultimate Software Servers/NonEast/NZ/Ultipro/Site","0"
